,成交时间,买卖方向,成交价格,成交数量,date,time
362,2020-06-09 10:40:38,买入,111.9,2000,2020-06-09,10:40:38
363,2020-06-09 10:41:04,卖出,111.893,4000,2020-06-09,10:41:04
364,2020-06-09 10:41:19,买入,111.894,4000,2020-06-09,10:41:19
365,2020-06-09 10:41:20,买入,111.8949,1100,2020-06-09,10:41:20
366,2020-06-09 10:41:24,卖出,111.8913,4000,2020-06-09,10:41:24
367,2020-06-09 10:41:27,买入,111.894,3000,2020-06-09,10:41:27
368,2020-06-09 10:41:41,卖出,111.893,3000,2020-06-09,10:41:41
369,2020-06-09 10:42:24,买入,111.894,3000,2020-06-09,10:42:24
370,2020-06-09 10:42:47,卖出,111.8925,4000,2020-06-09,10:42:47
371,2020-06-09 10:43:04,买入,111.894,3000,2020-06-09,10:43:04
372,2020-06-09 10:43:27,卖出,111.893,3000,2020-06-09,10:43:27
373,2020-06-09 10:43:30,买入,111.894,4000,2020-06-09,10:43:30
374,2020-06-09 10:43:53,卖出,111.897,100,2020-06-09,10:43:53
375,2020-06-09 10:43:56,卖出,111.893,3000,2020-06-09,10:43:56
376,2020-06-09 10:45:18,买入,111.877,100,2020-06-09,10:45:18
377,2020-06-09 10:47:42,买入,111.867,4000,2020-06-09,10:47:42
378,2020-06-09 10:47:42,买入,111.855,3400,2020-06-09,10:47:42
379,2020-06-09 10:47:55,卖出,111.8511,4000,2020-06-09,10:47:55
380,2020-06-09 10:47:56,卖出,111.8501,1700,2020-06-09,10:47:56
381,2020-06-09 10:48:08,买入,111.8534,1400,2020-06-09,10:48:08
382,2020-06-09 10:52:01,买入,111.8528,1100,2020-06-09,10:52:01
383,2020-06-09 10:55:25,卖出,111.891,100,2020-06-09,10:55:25
384,2020-06-09 11:03:27,卖出,111.872,1000,2020-06-09,11:03:27
385,2020-06-09 11:10:13,买入,111.8893,3100,2020-06-09,11:10:13
386,2020-06-09 11:12:02,卖出,111.886,100,2020-06-09,11:12:02
387,2020-06-09 11:12:16,卖出,111.886,100,2020-06-09,11:12:16
388,2020-06-09 11:13:19,卖出,111.875,4000,2020-06-09,11:13:19
389,2020-06-09 11:13:20,卖出,111.875,4000,2020-06-09,11:13:20
390,2020-06-09 11:13:21,卖出,111.877,1000,2020-06-09,11:13:21
391,2020-06-09 11:15:22,买入,111.9115,4000,2020-06-09,11:15:22
392,2020-06-09 11:15:29,卖出,111.919,100,2020-06-09,11:15:29
393,2020-06-09 11:16:08,买入,111.887,3500,2020-06-09,11:16:08
394,2020-06-09 11:18:15,卖出,111.8738,4000,2020-06-09,11:18:15
395,2020-06-09 11:18:23,买入,111.868,100,2020-06-09,11:18:23
396,2020-06-09 11:20:16,买入,111.868,1000,2020-06-09,11:20:16
397,2020-06-09 11:21:32,买入,111.862,1000,2020-06-09,11:21:32
398,2020-06-09 13:03:18,卖出,111.888,1000,2020-06-09,13:03:18
399,2020-06-09 13:05:02,买入,111.8725,4000,2020-06-09,13:05:02
400,2020-06-09 13:05:36,卖出,111.876,100,2020-06-09,13:05:36
401,2020-06-09 13:05:38,卖出,111.875,4000,2020-06-09,13:05:38
402,2020-06-09 13:05:39,卖出,111.8741,4000,2020-06-09,13:05:39
403,2020-06-09 13:05:44,买入,111.875,4000,2020-06-09,13:05:44
404,2020-06-09 13:05:44,买入,111.886,4000,2020-06-09,13:05:44
405,2020-06-09 13:06:15,卖出,111.878,200,2020-06-09,13:06:15
406,2020-06-09 13:09:33,卖出,111.878,1000,2020-06-09,13:09:33
407,2020-06-09 13:10:57,买入,111.891,700,2020-06-09,13:10:57
408,2020-06-09 13:10:58,买入,111.8942,2500,2020-06-09,13:10:58
409,2020-06-09 13:13:43,卖出,111.9035,200,2020-06-09,13:13:43
410,2020-06-09 13:13:47,卖出,111.9,4000,2020-06-09,13:13:47
411,2020-06-09 13:13:47,卖出,111.905,3900,2020-06-09,13:13:47
412,2020-06-09 13:13:53,买入,111.9124,4000,2020-06-09,13:13:53
413,2020-06-09 13:15:53,买入,111.899,300,2020-06-09,13:15:53
414,2020-06-09 13:21:54,卖出,111.9072,4000,2020-06-09,13:21:54
415,2020-06-09 13:21:56,卖出,111.9067,3100,2020-06-09,13:21:56
416,2020-06-09 13:21:59,买入,111.912,4000,2020-06-09,13:21:59
417,2020-06-09 13:21:59,买入,111.908,4000,2020-06-09,13:21:59
418,2020-06-09 13:22:00,买入,111.919,4000,2020-06-09,13:22:00
419,2020-06-09 13:22:01,卖出,111.907,4000,2020-06-09,13:22:01
420,2020-06-09 13:22:02,卖出,111.902,4000,2020-06-09,13:22:02
421,2020-06-09 13:22:02,卖出,111.8912,4000,2020-06-09,13:22:02
422,2020-06-09 13:22:03,买入,111.908,4000,2020-06-09,13:22:03
423,2020-06-09 13:22:04,买入,111.917,4000,2020-06-09,13:22:04
424,2020-06-09 13:22:07,卖出,111.9,4000,2020-06-09,13:22:07
425,2020-06-09 13:22:07,卖出,111.907,4000,2020-06-09,13:22:07
426,2020-06-09 13:22:10,买入,111.908,4000,2020-06-09,13:22:10
427,2020-06-09 13:22:10,买入,111.9098,4000,2020-06-09,13:22:10
428,2020-06-09 13:22:11,买入,111.9301,2100,2020-06-09,13:22:11
429,2020-06-09 13:22:18,卖出,111.918,4000,2020-06-09,13:22:18
430,2020-06-09 13:22:19,卖出,111.907,4000,2020-06-09,13:22:19
431,2020-06-09 13:22:26,买入,111.9085,4000,2020-06-09,13:22:26
432,2020-06-09 13:22:32,卖出,111.907,4000,2020-06-09,13:22:32
433,2020-06-09 13:22:33,卖出,111.907,2000,2020-06-09,13:22:33
434,2020-06-09 13:22:36,买入,111.908,4000,2020-06-09,13:22:36
435,2020-06-09 13:22:36,买入,111.9127,3000,2020-06-09,13:22:36
436,2020-06-09 13:22:47,卖出,111.907,4000,2020-06-09,13:22:47
437,2020-06-09 13:22:48,卖出,111.8955,4000,2020-06-09,13:22:48
438,2020-06-09 13:22:51,买入,111.908,4000,2020-06-09,13:22:51
439,2020-06-09 13:22:51,买入,111.9205,4000,2020-06-09,13:22:51
440,2020-06-09 13:23:06,卖出,111.9057,3000,2020-06-09,13:23:06
441,2020-06-09 13:27:11,卖出,111.894,1000,2020-06-09,13:27:11
442,2020-06-09 13:27:54,卖出,111.8884,2900,2020-06-09,13:27:54
443,2020-06-09 13:27:54,卖出,111.887,1300,2020-06-09,13:27:54
444,2020-06-09 13:36:46,买入,111.8851,3000,2020-06-09,13:36:46
445,2020-06-09 13:36:46,买入,111.8687,3000,2020-06-09,13:36:46
446,2020-06-09 13:38:43,买入,111.831,2500,2020-06-09,13:38:43
447,2020-06-09 13:39:40,买入,111.809,3000,2020-06-09,13:39:40
448,2020-06-09 13:39:41,买入,111.809,500,2020-06-09,13:39:41
449,2020-06-09 13:42:40,买入,111.775,2400,2020-06-09,13:42:40
450,2020-06-09 13:46:28,买入,111.782,100,2020-06-09,13:46:28
451,2020-06-09 13:56:25,卖出,111.8122,500,2020-06-09,13:56:25
452,2020-06-09 13:56:38,卖出,111.808,200,2020-06-09,13:56:38
453,2020-06-09 13:56:38,卖出,111.8043,3000,2020-06-09,13:56:38
454,2020-06-09 14:06:06,买入,111.8234,3000,2020-06-09,14:06:06
455,2020-06-09 14:06:07,买入,111.825,600,2020-06-09,14:06:07
456,2020-06-09 14:06:19,卖出,111.847,200,2020-06-09,14:06:19
457,2020-06-09 14:14:42,卖出,111.852,100,2020-06-09,14:14:42
458,2020-06-09 14:16:56,买入,111.848,2400,2020-06-09,14:16:56
459,2020-06-09 14:18:48,卖出,111.8587,1100,2020-06-09,14:18:48
460,2020-06-09 14:20:17,卖出,111.8445,1300,2020-06-09,14:20:17
461,2020-06-09 14:21:08,卖出,111.853,100,2020-06-09,14:21:08
462,2020-06-09 14:22:57,卖出,111.861,3000,2020-06-09,14:22:57
463,2020-06-09 14:22:58,卖出,111.861,3000,2020-06-09,14:22:58
464,2020-06-09 14:25:12,买入,111.845,100,2020-06-09,14:25:12
465,2020-06-09 14:28:13,卖出,111.8451,2200,2020-06-09,14:28:13
466,2020-06-09 14:28:24,卖出,111.84,200,2020-06-09,14:28:24
467,2020-06-09 14:28:26,卖出,111.838,1000,2020-06-09,14:28:26
468,2020-06-09 14:29:13,卖出,111.854,100,2020-06-09,14:29:13
469,2020-06-09 14:30:02,买入,111.824,3000,2020-06-09,14:30:02
470,2020-06-09 14:30:02,买入,111.824,3000,2020-06-09,14:30:02
471,2020-06-09 14:30:04,卖出,111.8163,3000,2020-06-09,14:30:04
472,2020-06-09 14:33:40,卖出,111.8,400,2020-06-09,14:33:40
473,2020-06-09 14:37:33,卖出,111.81,100,2020-06-09,14:37:33
474,2020-06-09 14:39:01,卖出,111.8122,1100,2020-06-09,14:39:01
475,2020-06-09 14:50:39,卖出,111.799,100,2020-06-09,14:50:39
476,2020-06-09 14:51:00,卖出,111.789,100,2020-06-09,14:51:00
477,2020-06-09 14:51:34,卖出,111.782,3000,2020-06-09,14:51:34
478,2020-06-09 14:52:22,买入,111.756,3000,2020-06-09,14:52:22
479,2020-06-09 14:54:07,卖出,111.77,100,2020-06-09,14:54:07
480,2020-06-09 14:55:01,卖出,111.777,100,2020-06-09,14:55:01
481,2020-06-09 14:55:10,卖出,111.772,100,2020-06-09,14:55:10
482,2020-06-10 09:34:32,买入,111.855,4000,2020-06-10,09:34:32
483,2020-06-10 09:34:33,买入,111.861,200,2020-06-10,09:34:33
484,2020-06-10 09:35:01,卖出,111.877,400,2020-06-10,09:35:01
485,2020-06-10 09:35:08,卖出,111.872,4000,2020-06-10,09:35:08
486,2020-06-10 09:35:08,卖出,111.872,4000,2020-06-10,09:35:08
487,2020-06-10 09:35:18,买入,111.905,200,2020-06-10,09:35:18
488,2020-06-10 09:35:21,买入,111.905,300,2020-06-10,09:35:21
489,2020-06-10 09:36:02,买入,111.885,500,2020-06-10,09:36:02
490,2020-06-10 09:36:04,买入,111.89,1000,2020-06-10,09:36:04
491,2020-06-10 09:36:07,买入,111.888,200,2020-06-10,09:36:07
492,2020-06-10 09:36:11,买入,111.887,2000,2020-06-10,09:36:11
493,2020-06-10 09:37:05,卖出,111.924,4000,2020-06-10,09:37:05
494,2020-06-10 09:37:06,卖出,111.924,4000,2020-06-10,09:37:06
495,2020-06-10 09:37:22,买入,111.964,2000,2020-06-10,09:37:22
496,2020-06-10 09:37:25,买入,111.956,100,2020-06-10,09:37:25
497,2020-06-10 09:37:34,买入,111.956,800,2020-06-10,09:37:34
498,2020-06-10 09:37:40,买入,111.941,4000,2020-06-10,09:37:40
499,2020-06-10 09:37:40,买入,111.943,4000,2020-06-10,09:37:40
500,2020-06-10 09:37:42,卖出,111.894,4000,2020-06-10,09:37:42
501,2020-06-10 09:41:12,卖出,111.887,200,2020-06-10,09:41:12
502,2020-06-10 09:42:44,买入,111.898,500,2020-06-10,09:42:44
503,2020-06-10 09:50:05,卖出,111.925,100,2020-06-10,09:50:05
504,2020-06-10 09:52:31,买入,111.9158,4000,2020-06-10,09:52:31
505,2020-06-10 09:52:32,买入,111.927,1600,2020-06-10,09:52:32
506,2020-06-10 09:52:41,卖出,111.919,2000,2020-06-10,09:52:41
507,2020-06-10 09:54:28,卖出,111.915,100,2020-06-10,09:54:28
508,2020-06-10 09:54:42,卖出,111.9,3500,2020-06-10,09:54:42
509,2020-06-10 09:54:46,买入,111.902,1000,2020-06-10,09:54:46
510,2020-06-10 09:57:39,卖出,111.8962,1100,2020-06-10,09:57:39
511,2020-06-10 09:58:04,买入,111.886,400,2020-06-10,09:58:04
512,2020-06-10 09:59:20,买入,111.889,4000,2020-06-10,09:59:20
513,2020-06-10 09:59:20,买入,111.884,900,2020-06-10,09:59:20
514,2020-06-10 09:59:24,卖出,111.885,2000,2020-06-10,09:59:24
515,2020-06-10 10:00:36,卖出,111.876,100,2020-06-10,10:00:36
516,2020-06-10 10:01:13,卖出,111.856,100,2020-06-10,10:01:13
517,2020-06-10 10:04:32,买入,111.85,1000,2020-06-10,10:04:32
518,2020-06-10 10:07:51,买入,111.837,300,2020-06-10,10:07:51
519,2020-06-10 10:16:42,卖出,111.823,4000,2020-06-10,10:16:42
520,2020-06-10 10:16:42,卖出,111.823,300,2020-06-10,10:16:42
521,2020-06-10 10:16:44,买入,111.827,1000,2020-06-10,10:16:44
522,2020-06-10 10:17:17,买入,111.835,4000,2020-06-10,10:17:17
523,2020-06-10 10:17:18,买入,111.837,4000,2020-06-10,10:17:18
524,2020-06-10 10:21:51,卖出,111.8196,4000,2020-06-10,10:21:51
525,2020-06-10 10:21:52,卖出,111.8106,2000,2020-06-10,10:21:52
526,2020-06-10 10:22:10,买入,111.804,1000,2020-06-10,10:22:10
527,2020-06-10 10:25:53,买入,111.8118,1100,2020-06-10,10:25:53
528,2020-06-10 10:35:24,买入,111.806,100,2020-06-10,10:35:24
529,2020-06-10 10:37:50,买入,111.82,1000,2020-06-10,10:37:50
530,2020-06-10 10:38:50,卖出,111.846,800,2020-06-10,10:38:50
531,2020-06-10 10:46:01,卖出,111.831,100,2020-06-10,10:46:01
532,2020-06-10 10:52:15,卖出,111.817,1000,2020-06-10,10:52:15
533,2020-06-10 10:53:15,卖出,111.8138,3400,2020-06-10,10:53:15
534,2020-06-10 10:53:36,买入,111.807,4000,2020-06-10,10:53:36
535,2020-06-10 10:53:37,买入,111.807,2000,2020-06-10,10:53:37
536,2020-06-10 10:53:40,卖出,111.8051,4000,2020-06-10,10:53:40
537,2020-06-10 10:53:40,卖出,111.803,2400,2020-06-10,10:53:40
538,2020-06-10 10:54:14,买入,111.808,3500,2020-06-10,10:54:14
539,2020-06-10 10:56:25,卖出,111.779,1000,2020-06-10,10:56:25
540,2020-06-10 11:10:52,卖出,111.7722,4000,2020-06-10,11:10:52
541,2020-06-10 11:10:53,卖出,111.772,600,2020-06-10,11:10:53
542,2020-06-10 11:10:54,买入,111.773,4000,2020-06-10,11:10:54
543,2020-06-10 11:15:37,买入,111.762,1700,2020-06-10,11:15:37
544,2020-06-10 11:23:14,买入,111.768,1200,2020-06-10,11:23:14
545,2020-06-10 13:01:05,买入,111.776,1000,2020-06-10,13:01:05
546,2020-06-10 13:01:05,买入,111.7741,4000,2020-06-10,13:01:05
547,2020-06-10 13:01:28,买入,111.781,600,2020-06-10,13:01:28
548,2020-06-10 13:02:04,买入,111.8075,4000,2020-06-10,13:02:04
549,2020-06-10 13:02:15,买入,111.82,1000,2020-06-10,13:02:15
550,2020-06-10 13:03:13,卖出,111.8389,4000,2020-06-10,13:03:13
551,2020-06-10 13:03:14,卖出,111.8362,4000,2020-06-10,13:03:14
552,2020-06-10 13:03:30,买入,111.829,100,2020-06-10,13:03:30
553,2020-06-10 13:05:35,买入,111.8307,3000,2020-06-10,13:05:35
554,2020-06-10 13:06:00,买入,111.8397,4000,2020-06-10,13:06:00
555,2020-06-10 13:06:01,买入,111.84,4000,2020-06-10,13:06:01
556,2020-06-10 13:06:12,卖出,111.839,4000,2020-06-10,13:06:12
557,2020-06-10 13:06:12,卖出,111.839,4000,2020-06-10,13:06:12
558,2020-06-10 13:07:32,卖出,111.837,1000,2020-06-10,13:07:32
559,2020-06-10 13:07:35,卖出,111.8275,4000,2020-06-10,13:07:35
560,2020-06-10 13:07:48,买入,111.829,1000,2020-06-10,13:07:48
561,2020-06-10 13:10:18,卖出,111.8398,4000,2020-06-10,13:10:18
562,2020-06-10 13:10:18,卖出,111.839,4000,2020-06-10,13:10:18
563,2020-06-10 13:10:20,买入,111.84,4000,2020-06-10,13:10:20
564,2020-06-10 13:10:21,买入,111.8425,4000,2020-06-10,13:10:21
565,2020-06-10 13:10:22,买入,111.84,4000,2020-06-10,13:10:22
566,2020-06-10 13:10:23,卖出,111.839,4000,2020-06-10,13:10:23
567,2020-06-10 13:10:25,卖出,111.837,1000,2020-06-10,13:10:25
568,2020-06-10 13:10:25,卖出,111.839,4000,2020-06-10,13:10:25
569,2020-06-10 13:11:57,买入,111.835,4000,2020-06-10,13:11:57
570,2020-06-10 13:11:58,买入,111.835,4000,2020-06-10,13:11:58
571,2020-06-10 13:12:03,卖出,111.8243,4000,2020-06-10,13:12:03
572,2020-06-10 13:12:04,卖出,111.8208,4000,2020-06-10,13:12:04
573,2020-06-10 13:12:05,卖出,111.818,4000,2020-06-10,13:12:05
574,2020-06-10 13:13:07,买入,111.83,4000,2020-06-10,13:13:07
575,2020-06-10 13:13:07,买入,111.83,4000,2020-06-10,13:13:07
576,2020-06-10 13:13:10,卖出,111.8179,4000,2020-06-10,13:13:10
577,2020-06-10 13:13:10,卖出,111.8,1800,2020-06-10,13:13:10
578,2020-06-10 13:13:56,卖出,111.813,3500,2020-06-10,13:13:56
579,2020-06-10 13:14:26,买入,111.8036,4000,2020-06-10,13:14:26
580,2020-06-10 13:14:26,买入,111.805,3800,2020-06-10,13:14:26
581,2020-06-10 13:14:32,卖出,111.7681,4000,2020-06-10,13:14:32
582,2020-06-10 13:14:32,卖出,111.802,2000,2020-06-10,13:14:32
583,2020-06-10 13:14:35,买入,111.788,2000,2020-06-10,13:14:35
584,2020-06-10 13:16:32,买入,111.78,3900,2020-06-10,13:16:32
585,2020-06-10 13:16:39,卖出,111.778,1000,2020-06-10,13:16:39
586,2020-06-10 13:17:00,卖出,111.768,2000,2020-06-10,13:17:00
587,2020-06-10 13:19:31,卖出,111.755,100,2020-06-10,13:19:31
588,2020-06-10 13:19:40,卖出,111.745,2000,2020-06-10,13:19:40
589,2020-06-10 13:19:47,买入,111.735,100,2020-06-10,13:19:47
590,2020-06-10 13:20:05,买入,111.72,3000,2020-06-10,13:20:05
591,2020-06-10 13:20:05,买入,111.725,4000,2020-06-10,13:20:05
592,2020-06-10 13:20:08,卖出,111.703,2000,2020-06-10,13:20:08
593,2020-06-10 13:20:50,卖出,111.716,4000,2020-06-10,13:20:50
594,2020-06-10 13:20:50,卖出,111.716,4000,2020-06-10,13:20:50
595,2020-06-10 13:21:02,买入,111.7467,3000,2020-06-10,13:21:02
596,2020-06-10 13:21:48,买入,111.735,4000,2020-06-10,13:21:48
597,2020-06-10 13:21:49,买入,111.735,4000,2020-06-10,13:21:49
598,2020-06-10 13:21:56,卖出,111.715,2000,2020-06-10,13:21:56
599,2020-06-10 13:22:10,卖出,111.724,100,2020-06-10,13:22:10
600,2020-06-10 13:23:35,卖出,111.7074,1500,2020-06-10,13:23:35
601,2020-06-10 13:26:15,买入,111.66,4000,2020-06-10,13:26:15
602,2020-06-10 13:26:16,买入,111.66,2200,2020-06-10,13:26:16
603,2020-06-10 13:27:44,卖出,111.677,1500,2020-06-10,13:27:44
604,2020-06-10 13:31:55,卖出,111.652,400,2020-06-10,13:31:55
605,2020-06-10 13:32:50,卖出,111.673,100,2020-06-10,13:32:50
606,2020-06-10 13:48:28,买入,111.669,1900,2020-06-10,13:48:28
607,2020-06-10 13:48:44,买入,111.669,500,2020-06-10,13:48:44
608,2020-06-10 13:50:30,卖出,111.677,100,2020-06-10,13:50:30
609,2020-06-10 13:50:50,卖出,111.669,100,2020-06-10,13:50:50
610,2020-06-10 13:51:33,卖出,111.654,100,2020-06-10,13:51:33
611,2020-06-10 13:51:36,卖出,111.651,4000,2020-06-10,13:51:36
612,2020-06-10 13:53:21,买入,111.646,1000,2020-06-10,13:53:21
613,2020-06-10 14:10:38,买入,111.652,3000,2020-06-10,14:10:38
614,2020-06-10 14:15:09,买入,111.671,1900,2020-06-10,14:15:09
615,2020-06-10 14:15:34,卖出,111.693,200,2020-06-10,14:15:34
616,2020-06-10 14:16:30,卖出,111.6808,1800,2020-06-10,14:16:30
617,2020-06-10 14:16:44,卖出,111.685,100,2020-06-10,14:16:44
618,2020-06-10 14:16:46,卖出,111.683,1000,2020-06-10,14:16:46
619,2020-06-10 14:17:28,卖出,111.687,100,2020-06-10,14:17:28
620,2020-06-10 14:18:24,卖出,111.6832,1100,2020-06-10,14:18:24
621,2020-06-10 14:18:43,卖出,111.68,100,2020-06-10,14:18:43
622,2020-06-10 14:18:45,卖出,111.677,1000,2020-06-10,14:18:45
623,2020-06-10 14:20:23,买入,111.68,300,2020-06-10,14:20:23
624,2020-06-10 14:20:43,买入,111.689,1700,2020-06-10,14:20:43
625,2020-06-10 14:24:24,卖出,111.737,100,2020-06-10,14:24:24
626,2020-06-10 14:27:30,卖出,111.733,500,2020-06-10,14:27:30
627,2020-06-10 14:27:30,卖出,111.733,500,2020-06-10,14:27:30
628,2020-06-10 14:27:30,卖出,111.733,500,2020-06-10,14:27:30
629,2020-06-10 14:27:31,卖出,111.733,500,2020-06-10,14:27:31
630,2020-06-10 14:27:32,卖出,111.731,500,2020-06-10,14:27:32
631,2020-06-10 14:27:33,卖出,111.731,500,2020-06-10,14:27:33
632,2020-06-10 14:28:35,卖出,111.754,100,2020-06-10,14:28:35
633,2020-06-10 14:29:25,卖出,111.754,500,2020-06-10,14:29:25
634,2020-06-10 14:37:34,卖出,111.759,100,2020-06-10,14:37:34
635,2020-06-10 14:37:57,卖出,111.745,400,2020-06-10,14:37:57
636,2020-06-10 14:50:07,卖出,111.753,1000,2020-06-10,14:50:07
637,2020-06-10 14:50:50,卖出,111.7338,3000,2020-06-10,14:50:50
638,2020-06-10 14:53:42,买入,111.741,100,2020-06-10,14:53:42
639,2020-06-11 09:32:47,买入,111.9233,2400,2020-06-11,09:32:47
640,2020-06-11 09:33:07,买入,111.92,100,2020-06-11,09:33:07
641,2020-06-11 09:33:12,买入,111.92,2000,2020-06-11,09:33:12
642,2020-06-11 09:33:49,买入,111.915,200,2020-06-11,09:33:49
643,2020-06-11 09:35:21,买入,111.9247,300,2020-06-11,09:35:21
644,2020-06-11 09:35:29,买入,111.924,600,2020-06-11,09:35:29
645,2020-06-11 09:36:58,卖出,111.911,500,2020-06-11,09:36:58
646,2020-06-11 09:37:23,卖出,111.9064,3000,2020-06-11,09:37:23
647,2020-06-11 09:37:24,卖出,111.9012,3000,2020-06-11,09:37:24
648,2020-06-11 09:37:43,买入,111.8988,1100,2020-06-11,09:37:43
649,2020-06-11 09:40:47,卖出,111.897,3000,2020-06-11,09:40:47
650,2020-06-11 09:40:48,卖出,111.895,1000,2020-06-11,09:40:48
651,2020-06-11 09:40:53,买入,111.897,3000,2020-06-11,09:40:53
652,2020-06-11 09:40:53,买入,111.897,500,2020-06-11,09:40:53
653,2020-06-11 09:47:21,卖出,111.925,300,2020-06-11,09:47:21
654,2020-06-11 09:47:22,卖出,111.923,1000,2020-06-11,09:47:22
655,2020-06-11 09:52:12,买入,111.942,200,2020-06-11,09:52:12
656,2020-06-11 09:52:29,买入,111.9493,3000,2020-06-11,09:52:29
657,2020-06-11 09:52:30,买入,111.9517,3000,2020-06-11,09:52:30
658,2020-06-11 09:56:43,卖出,111.938,3000,2020-06-11,09:56:43
659,2020-06-11 09:56:44,卖出,111.91,2000,2020-06-11,09:56:44
660,2020-06-11 09:56:45,卖出,111.928,2000,2020-06-11,09:56:45
661,2020-06-11 09:57:06,买入,111.924,3000,2020-06-11,09:57:06
662,2020-06-11 09:57:07,买入,111.914,1000,2020-06-11,09:57:07
663,2020-06-11 09:57:10,卖出,111.918,1000,2020-06-11,09:57:10
664,2020-06-11 09:58:14,卖出,111.927,100,2020-06-11,09:58:14
665,2020-06-11 09:59:20,买入,111.887,2800,2020-06-11,09:59:20
666,2020-06-11 10:00:27,买入,111.888,200,2020-06-11,10:00:27
667,2020-06-11 10:00:31,卖出,111.914,500,2020-06-11,10:00:31
668,2020-06-11 10:02:21,卖出,111.93,1000,2020-06-11,10:02:21
669,2020-06-11 10:02:41,买入,111.916,100,2020-06-11,10:02:41
670,2020-06-11 10:04:09,卖出,111.937,200,2020-06-11,10:04:09
671,2020-06-11 10:04:37,卖出,111.929,300,2020-06-11,10:04:37
672,2020-06-11 10:11:03,卖出,111.908,100,2020-06-11,10:11:03
673,2020-06-11 10:18:08,卖出,111.92,1000,2020-06-11,10:18:08
674,2020-06-11 10:19:25,买入,111.905,1900,2020-06-11,10:19:25
675,2020-06-11 10:21:18,买入,111.911,1000,2020-06-11,10:21:18
676,2020-06-11 10:24:53,卖出,111.909,3000,2020-06-11,10:24:53
677,2020-06-11 10:24:53,卖出,111.909,1000,2020-06-11,10:24:53
678,2020-06-11 10:24:55,买入,111.91,3000,2020-06-11,10:24:55
679,2020-06-11 10:24:56,买入,111.911,3000,2020-06-11,10:24:56
680,2020-06-11 10:25:11,卖出,111.906,2000,2020-06-11,10:25:11
681,2020-06-11 10:25:55,卖出,111.908,3000,2020-06-11,10:25:55
682,2020-06-11 10:25:56,卖出,111.906,3000,2020-06-11,10:25:56
683,2020-06-11 10:25:57,卖出,111.908,3000,2020-06-11,10:25:57
684,2020-06-11 10:32:35,买入,111.9195,3000,2020-06-11,10:32:35
685,2020-06-11 10:32:37,买入,111.9273,3000,2020-06-11,10:32:37
686,2020-06-11 10:32:38,买入,111.929,400,2020-06-11,10:32:38
687,2020-06-11 10:32:45,卖出,111.9083,3000,2020-06-11,10:32:45
688,2020-06-11 10:32:46,卖出,111.908,3000,2020-06-11,10:32:46
689,2020-06-11 10:32:47,买入,111.909,3000,2020-06-11,10:32:47
690,2020-06-11 10:32:48,买入,111.907,3000,2020-06-11,10:32:48
691,2020-06-11 10:32:49,买入,111.9077,3000,2020-06-11,10:32:49
692,2020-06-11 10:32:49,买入,111.909,3000,2020-06-11,10:32:49
693,2020-06-11 10:32:50,买入,111.909,3000,2020-06-11,10:32:50
694,2020-06-11 10:32:50,买入,111.913,2000,2020-06-11,10:32:50
695,2020-06-11 10:32:53,卖出,111.908,3000,2020-06-11,10:32:53
696,2020-06-11 10:32:54,卖出,111.908,3000,2020-06-11,10:32:54
697,2020-06-11 10:32:55,卖出,111.9027,3000,2020-06-11,10:32:55
698,2020-06-11 10:32:55,卖出,111.9017,3000,2020-06-11,10:32:55
699,2020-06-11 10:32:56,卖出,111.8827,3000,2020-06-11,10:32:56
700,2020-06-11 10:32:57,买入,111.9017,3000,2020-06-11,10:32:57
701,2020-06-11 10:32:58,买入,111.909,3000,2020-06-11,10:32:58
702,2020-06-11 10:32:58,买入,111.909,3000,2020-06-11,10:32:58
703,2020-06-11 10:33:01,卖出,111.908,3000,2020-06-11,10:33:01
704,2020-06-11 10:33:02,卖出,111.908,3000,2020-06-11,10:33:02
705,2020-06-11 10:33:02,卖出,111.9047,3000,2020-06-11,10:33:02
